Timestamp,Speed,Latitude coordinate,Longitude coordinate,Altitude,Vertical accuracy,Horizontal accuracy,Course,Course variation,Behavior
55.37,69.3,40.52216,-3.41296,628.9,3,5,324.8,0.352,0
56.37,69.3,40.52231,-3.41309,629,3,5,324.8,0.352,0
57.43,69,40.52245,-3.41321,629.9,3,5,325.9,1.055,0
58.41,69,40.52259,-3.41333,630.5,3,5,325.9,1.055,0
59.42,68.1,40.5227,-3.4135,631.3,3,5,321.3,4.57,0
60.42,66.9,40.52283,-3.41364,631.9,3,5,321,4.922,0
61.37,66.3,40.52295,-3.41378,632.4,3,5,319.9,1.406,0
62.37,65.8,40.52308,-3.41392,633.1,3,5,318.9,2.109,0
63.39,65.2,40.52319,-3.41406,633.8,3,5,317.5,2.461,0
64.37,64.9,40.5233,-3.41421,634.9,3,5,316.1,2.812,0
65.36,64.6,40.52342,-3.41436,635.7,3,5,314.3,3.164,0
66.39,64.4,40.52352,-3.41452,636,3,5,312.5,3.516,0
67.38,64.1,40.52362,-3.41468,636.7,3,5,310.8,3.516,0
68.41,63.8,40.52372,-3.41484,637,3,5,309.4,3.164,0
69.37,63.7,40.52382,-3.415,637.4,3,5,308.3,2.461,0
70.37,63.8,40.52392,-3.41517,638.3,3,5,306.9,2.461,0
71.37,65.1,40.52401,-3.41534,638.4,3,5,304.5,3.867,0
72.37,64.4,40.5241,-3.41551,638.7,3,5,303.8,3.164,0
73.38,64.9,40.52419,-3.41569,638.9,3,5,302.3,2.109,0
74.39,65.5,40.52427,-3.41587,638.9,3,5,301.3,2.461,0
75.38,66.1,40.52435,-3.41606,639.1,3,5,299.9,2.461,0
76.37,66.8,40.52443,-3.41626,639.2,3,5,298.5,2.812,0
77.38,67.5,40.5245,-3.41646,639.4,3,5,296.7,3.164,0
78.38,68.1,40.52457,-3.41666,639.6,3,5,295,3.516,0
79.39,68.8,40.52465,-3.41686,639.3,3,5,293.2,3.516,0
80.35,69.5,40.52471,-3.41707,639.2,3,5,291.4,3.516,0
81.35,70.4,40.52477,-3.41729,639,3,5,290,3.164,0
82.38,71.4,40.52483,-3.41751,638.7,3,5,289.7,1.758,0
83.38,72.5,40.52489,-3.41773,638.5,3,5,288.6,1.406,0
84.38,73.3,40.52494,-3.41796,638,3,5,287.6,2.109,0
85.35,73.4,40.52499,-3.41819,637.6,3,5,286.5,2.109,0
86.38,73,40.52504,-3.41843,636.8,3,5,285.8,1.758,0
87.38,72.7,40.52509,-3.41865,636.7,3,5,285.5,1.055,0
88.35,72.8,40.52514,-3.41888,635.9,3,5,285.8,0.352,0
89.35,71.6,40.52519,-3.41911,635.2,3,5,284.4,1.406,0
90.36,71.7,40.52523,-3.41933,635,3,5,286.9,2.461,0
91.36,70.8,40.52529,-3.41956,634.2,3,5,287.9,3.516,0
92.36,71.1,40.52535,-3.41978,633.8,3,5,288.3,1.406,0
93.35,71.2,40.5254,-3.42,633.5,3,5,289.7,1.758,0
94.4,71.1,40.52546,-3.42021,633.2,3,5,291.1,2.812,0
95.35,70.5,40.52554,-3.42042,632.7,3,5,293.6,3.867,0
96.35,70.7,40.52561,-3.42064,632.3,3,5,295.7,4.57,0
97.36,73.1,40.52569,-3.42085,632,3,5,296.4,2.812,0
98.36,71.4,40.52576,-3.42106,631.8,3,5,296.7,1.055,0
99.41,71.3,40.52585,-3.42126,631.3,3,5,299.2,2.812,0
100.35,71.7,40.52595,-3.42146,630.9,3,5,302,5.273,0
101.35,72,40.52605,-3.42166,630.5,3,5,305.5,6.328,0
102.36,72.1,40.52616,-3.42185,630.1,3,5,307.6,5.625,0
103.36,72.3,40.52628,-3.42205,629.8,3,5,309.7,4.219,0
104.36,71.6,40.52639,-3.42224,629.2,3,5,310.8,3.164,0
105.42,71.5,40.52651,-3.42241,628.3,3,5,312.5,2.812,0
106.36,71.4,40.52664,-3.42257,628.4,3,5,315,4.219,0
107.41,71.6,40.52677,-3.42274,628,3,5,317.1,4.57,0
108.43,71.7,40.5269,-3.42289,627.9,3,5,319.2,4.219,0
109.38,71.3,40.52704,-3.42305,627.6,3,5,320.6,3.516,0
110.39,72.8,40.52718,-3.42319,626.8,3,5,322.4,3.164,0
111.37,71.8,40.52733,-3.42333,626.7,3,5,324.8,4.219,0
112.37,72,40.52748,-3.42346,626.3,3,5,326.6,4.219,0
113.37,72.1,40.52763,-3.42358,625.6,3,5,328.7,3.867,0
114.42,71.7,40.52779,-3.4237,625.7,3,5,330.1,3.516,0
115.37,71,40.52795,-3.42381,625.3,3,5,331.5,2.812,0
116.35,71.2,40.5281,-3.42393,625,3,5,331.9,1.758,0
117.37,71.9,40.52826,-3.42403,624.5,3,5,332.9,1.406,0
118.39,71.5,40.52842,-3.42414,623.8,3,5,333.6,1.758,0
119.37,71.3,40.52858,-3.42424,623.6,3,5,333.3,0.352,0
120.37,71.4,40.52874,-3.42435,623.3,3,5,333.3,0.352,0
121.35,70.8,40.5289,-3.42445,622.9,3,5,333.3,0,0
122.43,70.8,40.52905,-3.42455,622.7,3,5,332.9,0.352,0
123.36,71.3,40.52921,-3.42466,622.3,3,5,332.6,0.703,0
124.37,71.3,40.52936,-3.42477,621.9,3,5,332.2,0.703,0
125.37,71.5,40.52953,-3.42488,621.5,3,5,331.2,1.406,0
126.37,71.5,40.52968,-3.42499,621.4,3,5,330.1,2.109,0
127.37,71.7,40.52984,-3.42512,621.2,3,5,329.1,2.109,0
128.38,72,40.53,-3.42524,620.8,3,5,327.7,2.461,0
129.37,72.1,40.53015,-3.42537,620.5,3,5,327,2.109,0
130.37,72.3,40.5303,-3.42551,620.2,3,5,326.6,1.055,0
131.37,71.4,40.53045,-3.42564,619.7,3,5,324.8,2.109,0
132.36,72.8,40.5306,-3.42577,619.2,3,5,323.1,3.516,0
133.37,72.3,40.53075,-3.42592,618.8,3,5,321.3,3.516,0
134.41,72.1,40.53089,-3.42608,618.3,3,5,320.3,2.812,0
135.39,72.1,40.53102,-3.42623,618.4,3,5,319.2,2.109,0
136.38,70.9,40.53115,-3.42639,617.9,3,5,316.8,3.516,0
137.38,72.4,40.53128,-3.42655,617.8,3,5,315.7,3.516,0
138.36,72.3,40.53141,-3.42672,617.5,3,5,315,1.758,0
139.36,72.1,40.53153,-3.42688,617.2,3,5,314.3,1.406,0
140.42,71.7,40.53165,-3.42705,617.2,3,5,313.6,1.406,0
141.38,71.3,40.53177,-3.42722,616.9,3,5,311.8,2.461,0
142.41,71.4,40.53189,-3.42739,617,3,5,310.1,3.516,0
143.36,70.7,40.532,-3.42757,617.3,3,5,308.3,3.516,0
144.36,70.2,40.53211,-3.42776,617.8,3,5,307.6,2.461,0
145.38,69.2,40.53223,-3.42796,618.6,3,5,306.9,1.406,0
146.36,68.3,40.53233,-3.42814,619.2,3,5,305.5,2.109,0
147.36,67.5,40.53244,-3.42832,619.8,3,5,304.5,2.461,0
148.35,66.6,40.53252,-3.42851,620.7,3,5,303,2.461,0
149.35,65.4,40.53261,-3.42869,621.7,3,5,302.3,2.109,0
150.35,64.9,40.5327,-3.42888,622.5,3,5,300.6,2.461,0
151.37,63.7,40.53278,-3.42905,623.3,3,5,299.5,2.812,0
152.4,64.3,40.53286,-3.42923,624.2,3,5,298.5,2.109,0
153.35,62.3,40.53293,-3.42941,625,3,5,297.1,2.461,0
154.36,61.8,40.533,-3.42959,625.7,3,5,296.4,2.109,0
155.37,60.6,40.53306,-3.42977,626.4,3,5,295.3,1.758,0
156.35,60,40.53312,-3.42995,627.2,3,5,293.9,2.461,0
157.36,58.8,40.53318,-3.43013,628.3,3,5,293.2,2.109,0
158.36,58.6,40.53324,-3.43031,629.1,3,5,292.5,1.406,0
159.39,57.7,40.5333,-3.43049,629.8,3,5,291.1,2.109,0
160.36,57.3,40.53334,-3.43067,630.3,3,5,290,2.461,0
161.36,56.6,40.53339,-3.43085,631.6,3,5,289.3,1.758,0
162.38,56.1,40.53343,-3.43102,632.5,3,5,287.9,2.109,0
163.36,55.7,40.53347,-3.4312,633.3,3,5,286.9,2.461,0
164.36,55.6,40.53352,-3.43138,633.8,3,5,286.5,1.406,0
165.36,55.6,40.53355,-3.43155,635.1,3,5,285.1,1.758,0
166.36,55.4,40.5336,-3.43172,635.6,3,5,284.1,2.461,0
167.36,55.2,40.53362,-3.43189,636.8,3,5,283,2.109,0
168.36,54.2,40.53366,-3.43207,637.7,3,5,283,1.055,0
169.4,54.3,40.5337,-3.43224,638.2,3,5,282.3,0.703,0
170.4,52.7,40.53373,-3.43242,639.2,3,5,282.3,0.703,0
171.37,53.2,40.53376,-3.43258,639.6,3,5,280.5,1.758,0
172.38,53.6,40.53378,-3.43275,640.3,3,5,279.8,2.461,0
173.37,54.1,40.53379,-3.43292,641.4,3,5,277.7,2.812,0
174.36,54.5,40.53381,-3.43312,642.9,3,5,276.7,3.164,0
175.41,54,40.53381,-3.4333,643.4,3,5,275.6,2.109,0
176.36,54.3,40.53382,-3.43348,643.2,3,5,274.6,2.109,0
177.37,54,40.53383,-3.43365,643.8,3,5,273.5,2.109,0
178.37,54.2,40.53383,-3.43383,644.6,3,5,272.8,1.758,0
179.37,53.6,40.53383,-3.43401,645.4,3,5,272.5,1.055,0
180.37,52.5,40.53384,-3.43418,646.4,3,5,272.8,0.352,0
181.36,53.4,40.53384,-3.43435,647,3,5,271.8,1.055,0
182.38,54,40.53385,-3.43453,647.9,3,5,271.8,1.055,0
183.38,53.7,40.53384,-3.43471,648.7,3,5,270.7,1.055,0
184.37,54.2,40.53385,-3.4349,649.2,3,5,270.4,1.406,0
185.37,53.7,40.53385,-3.43508,650,3,5,270,0.703,0
186.37,53.8,40.53385,-3.43525,650.8,3,5,270,0.352,0
187.42,54.3,40.53385,-3.43543,651.5,3,5,270.4,0.352,0
188.37,54.1,40.53384,-3.43561,652.1,3,5,270,0.352,0
189.38,54.1,40.53384,-3.43579,653,3,5,270.4,0.352,0
190.37,53.6,40.53384,-3.43596,653.9,3,5,270,0.352,0
191.39,53.1,40.53384,-3.43615,654.8,3,5,269.6,0.703,0
192.37,53.7,40.53384,-3.43632,655.3,3,5,269.3,0.703,0
193.38,53.6,40.53384,-3.4365,656,3,5,269.6,0.352,0
194.38,54.2,40.53383,-3.43668,657.1,3,5,269.3,0.352,0
195.42,53.9,40.53383,-3.43685,657.8,3,5,270,0.703,0
196.36,53.5,40.53383,-3.43703,658.8,3,5,269.6,0.352,0
197.39,54.6,40.53382,-3.43722,659.4,3,5,269.3,0.703,0
198.39,54.6,40.53381,-3.43739,660.3,3,5,270.4,1.055,0
199.36,54.6,40.53381,-3.43757,661,3,5,271.1,1.758,0
200.35,53.6,40.53381,-3.43774,662,3,5,270.7,0.352,0
201.35,54.1,40.53381,-3.43791,662.5,3,5,270.4,0.703,0
202.39,53.9,40.5338,-3.4381,662.8,3,5,270,0.703,0
203.41,54.1,40.5338,-3.43827,664.1,3,5,269.3,1.055,0
204.39,54.9,40.5338,-3.43846,664.9,3,5,269.3,0.703,0
205.35,54.9,40.5338,-3.43864,665.7,3,5,269.6,0.352,0
206.4,56.1,40.53379,-3.43883,666.6,3,5,269.3,0.352,0
207.38,56.3,40.53379,-3.43902,667,3,5,270.4,1.055,0
208.36,57.4,40.53379,-3.43921,667.7,3,5,270.4,1.055,0
209.39,57.2,40.53379,-3.43939,668.1,3,5,269.3,1.055,0
210.37,58.2,40.53379,-3.43958,668.8,3,5,269.3,1.055,0
211.37,58.5,40.53379,-3.43975,669.4,3,5,268.9,0.352,0
212.35,59.6,40.53379,-3.43995,669.7,3,5,269.3,0.352,0
213.36,60.2,40.53378,-3.44015,670.1,3,5,269.6,0.703,0
214.37,60.9,40.53379,-3.44034,670.5,3,5,270,0.703,0
215.42,61.4,40.5338,-3.44054,671.2,3,5,270,0.352,0
216.35,62,40.53379,-3.44074,671.5,3,5,270,0,0
217.36,62.7,40.5338,-3.44095,671.8,3,5,269.6,0.352,0
218.36,63.8,40.53379,-3.44115,672,3,5,270,0.352,0
219.38,63.1,40.53379,-3.44136,672,3,5,270.4,0.703,0
220.36,64.4,40.53379,-3.44157,672.8,3,5,270,0.352,0
221.36,64.9,40.53379,-3.44177,672.9,3,5,269.6,0.703,0
222.36,65.8,40.53378,-3.44199,672.6,3,5,269.6,0.352,0
223.35,66.5,40.53378,-3.44221,672.3,3,5,270,0.352,0
224.36,66.7,40.53378,-3.44243,672.2,3,5,269.3,0.703,0
225.41,67.8,40.53378,-3.44264,672.6,3,5,270,0.703,0
226.36,68.4,40.53378,-3.44286,672.2,3,5,269.3,0.703,0
227.36,69.4,40.53378,-3.44308,672.3,3,5,269.3,0.703,0
228.38,70.5,40.53378,-3.4433,671.7,3,5,269.3,0,0
229.36,70.7,40.53378,-3.44354,671.7,3,5,270,0.703,0
230.38,71.4,40.53377,-3.44377,671.4,3,5,269.3,0.703,0
231.36,72.1,40.53377,-3.44402,671.6,3,5,269.6,0.352,0
232.37,72.8,40.53376,-3.44426,671.2,3,5,269.6,0.352,0
233.37,74.3,40.53377,-3.44451,670.3,3,5,269.3,0.352,0
234.36,74.5,40.53376,-3.44475,670.1,3,5,269.6,0.352,0
235.36,74.6,40.53376,-3.44499,669.6,3,5,269.6,0.352,0
236.37,73.8,40.53376,-3.44523,669.4,3,5,268.2,1.406,0
237.4,73.9,40.53375,-3.44548,669.1,3,5,268.2,1.406,0
238.37,77,40.53375,-3.44574,668.6,3,5,269.3,1.055,0
239.37,76.9,40.53373,-3.44599,668.3,3,5,268.2,1.055,0
240.36,77.7,40.53373,-3.44625,668.2,3,5,268.9,0.703,0
241.43,78.6,40.53373,-3.4465,667.7,3,5,269.3,1.055,0
242.37,78.8,40.53373,-3.44676,667.2,3,5,269.6,0.703,0
243.37,80,40.53373,-3.44702,666.8,3,5,270,0.703,0
244.37,80.4,40.53373,-3.44728,666.4,3,5,269.6,0.352,0
245.37,82.7,40.53373,-3.44755,666,3,5,271.1,1.406,0
246.37,82.4,40.53373,-3.44783,665.8,4,5,269.6,1.406,0
247.35,84.1,40.53375,-3.4481,665.6,4,5,269.6,1.406,0
248.37,83.3,40.53375,-3.44837,665.4,3,5,269.6,0,0
249.37,83.5,40.53375,-3.44864,665,3,5,269.3,0.352,0
250.37,83.7,40.53375,-3.44892,664.4,3,5,269.6,0.352,0
251.38,83.8,40.53377,-3.44916,664,4,5,269.6,0.352,0
252.35,83.3,40.53376,-3.44945,663.5,4,5,269.6,0,0
253.35,83.2,40.53376,-3.44972,662.9,3,5,269.6,0,0
254.37,83.2,40.53376,-3.44999,662.4,3,5,269.6,0,0
255.35,83.4,40.53376,-3.45025,662,3,5,269.6,0,0
256.44,83,40.53377,-3.45054,661.7,3,5,269.6,0,0
257.38,83.4,40.53378,-3.4508,661,3,5,270,0.352,0
258.38,82.1,40.53378,-3.45108,660.5,3,5,269.6,0.352,0
259.36,82.3,40.53378,-3.45135,659.9,3,5,269.3,0.703,0
260.4,82.6,40.53377,-3.45162,659.4,3,5,269.6,0.352,0
261.41,82.5,40.53378,-3.45189,659.2,3,5,269.6,0.352,0
262.38,83,40.53378,-3.45216,658.8,3,5,269.6,0,0
263.41,82.7,40.53378,-3.45244,658.3,3,5,269.6,0,0
264.36,83,40.53376,-3.4527,657.7,3,5,270,0.352,0
265.38,82.7,40.53376,-3.45299,657.2,3,5,269.3,0.703,0
266.38,84.1,40.53376,-3.45327,656.9,3,5,269.6,0.352,0
267.38,84.6,40.53376,-3.45355,657.4,4,5,269.6,0.352,0
268.35,84.9,40.53376,-3.45383,657.3,4,5,269.6,0,0
269.36,84.6,40.53377,-3.45412,656.8,4,5,269.6,0,0
270.35,85.1,40.53377,-3.45439,656.9,3,5,269.6,0,0
271.37,85.1,40.53376,-3.45466,656.1,4,5,270,0.352,0
272.36,84.5,40.53376,-3.45494,656.1,3,5,270,0.352,0
273.36,84.1,40.53377,-3.45522,655.9,3,5,269.6,0.352,0
274.39,84,40.53377,-3.45548,654.8,3,5,270,0.352,0
275.35,84.1,40.53377,-3.45576,654.3,3,5,269.3,0.703,0
276.36,84.3,40.53377,-3.45604,654,3,5,269.6,0.352,0
277.38,84.4,40.53376,-3.45632,653.5,3,5,269.6,0.352,0
278.41,85,40.53377,-3.45659,653.2,3,5,269.6,0,0
279.36,84.9,40.53377,-3.45687,652.8,3,5,269.6,0,0
280.38,84.9,40.53376,-3.45715,652.6,3,5,269.6,0,0
281.36,84,40.53376,-3.45742,652.3,3,5,269.3,0.352,0
282.36,84.5,40.53375,-3.4577,652.1,3,5,269.3,0.352,0
283.39,84.4,40.53375,-3.45798,651.8,3,5,269.6,0.352,0
284.42,84.3,40.53374,-3.45826,651.7,3,5,269.3,0.352,0
285.38,84.6,40.53374,-3.45853,651.8,3,5,269.6,0.352,0
286.36,84.3,40.53375,-3.45879,652.1,3,5,270,0.703,0
287.36,85,40.53374,-3.45908,652.2,3,5,270,0.352,0
288.39,82.9,40.53374,-3.45936,652.3,3,5,270.4,0.352,0
289.38,79.7,40.53374,-3.45962,652.3,3,5,269.6,0.703,0
290.36,79.7,40.53373,-3.45988,652.3,3,5,269.6,0.703,0
291.39,79.5,40.53373,-3.46015,652.2,3,5,269.6,0,0
292.36,78.6,40.53373,-3.46041,652.5,3,5,269.3,0.352,0
293.36,78.2,40.53372,-3.46067,652.4,3,5,269.6,0.352,0
294.44,77,40.53373,-3.46092,652.7,3,5,269.6,0.352,0
295.36,76.8,40.53372,-3.46117,653.5,3,5,269.6,0,0
296.39,76.3,40.53372,-3.46142,653.5,3,5,270,0.352,0
297.37,75.8,40.53371,-3.46167,654.3,3,5,269.6,0.352,0
298.37,75.2,40.53372,-3.46192,654.5,3,5,269.3,0.703,0
299.39,74.5,40.53371,-3.46217,654.4,3,5,269.3,0.352,0
300.38,74.1,40.53371,-3.46241,654.8,3,5,269.6,0.352,0
301.36,73.6,40.53371,-3.46265,655.2,3,5,270,0.703,0
302.37,73.4,40.53371,-3.46289,655.7,3,5,269.6,0.352,0
303.37,72.5,40.53371,-3.46313,655.8,3,5,269.6,0.352,0
304.39,72.7,40.5337,-3.46336,656,3,5,270,0.352,0
305.36,72.3,40.53371,-3.46359,656.4,3,5,270,0.352,0
306.39,72.1,40.53371,-3.46383,656.3,3,5,270,0,0
307.37,71.5,40.53371,-3.46406,656.8,3,5,270,0,0
308.37,71.7,40.53371,-3.4643,657,3,5,269.6,0.352,0
309.38,71,40.53371,-3.46454,657.3,3,5,270.4,0.703,0
310.36,71,40.53371,-3.46478,657.5,3,5,270.7,1.055,0
311.36,71.1,40.53371,-3.46501,657.8,3,5,271.4,1.055,0
312.41,70.1,40.53373,-3.46524,657.9,3,5,272.8,2.109,0
313.4,70,40.53374,-3.46547,658.1,3,5,274.9,3.516,0
314.37,70,40.53376,-3.4657,658.6,3,5,276.3,3.516,0
315.36,69.7,40.53378,-3.46593,658.8,3,5,278.4,3.516,0
316.36,69.4,40.53381,-3.46617,659.3,3,5,280.9,4.57,0
317.37,69,40.53384,-3.46639,659.5,3,5,282.7,4.219,0
318.36,68.8,40.53388,-3.4666,659.9,3,5,284.4,3.516,0
319.39,68.8,40.53394,-3.46682,660,3,5,287.6,4.922,0
320.38,69.3,40.53399,-3.46703,660.3,3,5,290,5.625,0
321.43,68.4,40.53405,-3.46724,660.4,3,5,292.5,4.922,0
322.35,68.3,40.53413,-3.46745,660.8,3,5,294.3,4.219,0
323.39,68.5,40.5342,-3.46765,661.3,3,5,295.7,3.164,0
324.4,67.8,40.53428,-3.46784,661.4,3,5,298.1,3.867,0
325.38,67.9,40.53437,-3.46803,662,3,5,301.3,5.625,0
326.35,68.4,40.53446,-3.46821,662.7,3,5,303.4,5.273,0
327.38,68,40.53456,-3.4684,663.6,3,5,304.8,3.516,0
328.35,67.2,40.53466,-3.46857,663.9,3,5,306.9,3.516,0
329.35,67.1,40.53476,-3.46874,664.2,3,5,309,4.219,0
330.35,67.1,40.53487,-3.46891,664.7,3,5,309,2.109,0
331.35,66.9,40.53499,-3.46908,664.9,3,5,313.2,4.219,0
332.35,67.1,40.53511,-3.46923,665.2,3,5,315.4,6.328,0
333.41,67,40.53523,-3.46938,665.3,3,5,317.1,3.867,0
334.36,67.2,40.53536,-3.46952,665.6,3,5,319.6,4.219,0
335.37,67.8,40.53551,-3.46967,666,3,5,321.7,4.57,0
336.35,67.2,40.53565,-3.46979,666.5,3,5,325.2,5.625,0
337.38,67.4,40.53578,-3.46991,667,3,5,327,5.273,0
338.36,67.5,40.53593,-3.47002,667.2,3,5,328.7,3.516,0
339.36,67.3,40.53608,-3.47012,667.5,3,5,330.5,3.516,0
340.37,67.5,40.53622,-3.47023,667.9,3,5,332.9,4.219,0
341.38,67.4,40.53637,-3.47033,668.2,3,5,335.7,5.273,0
342.38,67.8,40.53653,-3.47042,668.8,3,5,337.5,4.57,0
343.38,66.8,40.53669,-3.4705,669.2,3,5,339.6,3.867,0
344.37,66.8,40.53685,-3.47058,669.6,3,5,341.7,4.219,0
345.37,68,40.53701,-3.47065,670,3,5,344.9,5.273,0
346.36,67.1,40.53717,-3.4707,670.5,3,5,344.9,3.164,0
347.36,67.2,40.53733,-3.47076,670.5,3,5,345.2,0.352,0
348.38,67.1,40.53749,-3.47082,671,3,5,344.9,0.352,0
349.38,66.7,40.53765,-3.47088,671.1,3,5,345.2,0.352,0
350.36,67,40.53782,-3.47093,671.3,3,5,345.6,0.703,0
351.38,66.8,40.53798,-3.47099,671.5,3,5,346.6,1.406,0
352.37,66.6,40.53813,-3.47104,672,3,5,345.9,0.703,0
353.36,66.7,40.5383,-3.4711,672.5,3,5,345.9,0.703,0
354.35,67.6,40.53846,-3.47116,672.5,3,5,345.9,0,0
355.4,67.6,40.53862,-3.47121,673.1,3,5,345.9,0,0
356.4,66.5,40.53878,-3.47127,673.4,3,5,345.6,0.352,0
357.36,68.6,40.53894,-3.47132,673.9,3,5,345.6,0.352,0
358.41,69.3,40.5391,-3.47138,674.2,3,5,345.6,0,0
359.37,69.3,40.53927,-3.47144,674.5,4,5,345.6,0,0
360.38,68.7,40.53943,-3.47148,674.6,4,5,345.6,0,0
361.37,70.5,40.5396,-3.47153,675.3,4,5,345.6,0,0
362.41,71,40.53976,-3.4716,675.5,3,5,346.3,0.703,0
363.35,71.4,40.53994,-3.47165,675.8,3,5,345.9,0.352,0
364.37,72.5,40.54012,-3.47171,676.4,3,5,345.9,0.352,0
365.36,72.4,40.5403,-3.47176,676.8,3,5,345.6,0.352,0
366.43,72.3,40.54048,-3.47182,677.2,3,5,345.9,0.352,0
367.41,72.5,40.54065,-3.47189,677.9,3,5,345.9,0.352,0
368.37,72.1,40.54083,-3.47195,678.5,3,5,345.6,0.352,0
369.39,70.4,40.541,-3.472,678.4,3,5,345.6,0.352,0
370.39,72.5,40.54118,-3.47206,678.4,3,5,345.6,0,0
371.36,72.4,40.54136,-3.47212,679.7,3,5,345.9,0.352,0
372.35,72,40.54153,-3.47218,680,3,5,345.9,0.352,0
373.38,71.6,40.54171,-3.47224,679.9,3,5,345.9,0,0
374.35,71,40.54189,-3.4723,680.5,3,5,346.3,0.352,0
375.38,71,40.54206,-3.47235,680.7,3,5,345.6,0.703,0
376.38,71.1,40.54224,-3.47241,681,3,5,345.6,0.703,0
377.36,71.3,40.54241,-3.47246,681.7,3,5,345.6,0,0
378.35,71.5,40.54258,-3.47252,681.8,3,5,345.9,0.352,0
379.36,71.4,40.54276,-3.47258,682.2,3,5,345.6,0.352,0
380.36,71.7,40.54293,-3.47263,682.7,3,5,345.9,0.352,0
381.38,72.9,40.54311,-3.47269,683.5,3,5,346.6,1.055,0
382.4,72.6,40.54329,-3.47274,683.8,3,5,345.9,0.703,0
383.36,73.2,40.54347,-3.4728,684.7,3,5,345.9,0.703,0
384.4,73.3,40.54365,-3.47287,685,3,5,345.9,0,0
385.37,72,40.54382,-3.47292,685.8,3,5,345.6,0.352,0
386.36,72,40.544,-3.47298,686,3,5,345.6,0.352,0
387.4,72.1,40.54417,-3.47304,687.5,3,5,345.9,0.352,0
388.36,73.2,40.54435,-3.47311,688.3,3,5,345.6,0.352,0
389.4,73.5,40.54453,-3.47317,689,3,5,345.6,0.352,0
390.36,73.8,40.54471,-3.47323,689.4,3,5,345.6,0,0
391.4,73.6,40.54489,-3.47329,689.9,3,5,345.9,0.352,0
392.38,73,40.54507,-3.47336,690.3,3,5,345.6,0.352,0
393.36,72.7,40.54524,-3.47342,691,3,5,345.6,0.352,0
394.4,72.6,40.54542,-3.47348,691.6,3,5,345.6,0,0
395.35,72.6,40.54559,-3.47354,692.3,3,5,345.6,0,0
396.36,72.8,40.54577,-3.4736,692.6,3,5,345.6,0,0
397.36,73.1,40.54594,-3.47366,693.5,3,5,345.2,0.352,0
398.39,73.3,40.54612,-3.47372,694.2,3,5,344.9,0.703,0
399.35,73.4,40.5463,-3.47378,695.2,3,5,344.9,0.352,0
400.36,73.7,40.54647,-3.47384,695.6,3,5,344.5,0.352,0
401.36,73.8,40.54665,-3.4739,696.3,3,5,343.8,1.055,0
402.37,73.7,40.54683,-3.47397,697,3,5,343.5,1.055,0
403.42,74,40.54701,-3.47404,697.5,3,5,342.8,1.055,0
404.37,74.2,40.54718,-3.47411,698.3,3,5,342.1,1.406,0
405.36,74.4,40.54736,-3.47419,699.3,3,5,341.4,1.406,0
406.42,74.7,40.54754,-3.47427,699.8,3,5,340.7,1.406,0
407.4,75.2,40.54773,-3.47436,700.4,3,5,339.6,1.758,0
408.36,75.2,40.5479,-3.47445,701.4,3,5,338.9,1.758,0
409.41,75,40.54807,-3.47454,702,3,5,337.9,1.758,0
410.38,74.2,40.54824,-3.47463,702.8,3,5,337.1,1.758,0
411.36,74.4,40.54841,-3.47473,703.4,3,5,336.1,1.758,0
412.36,74.5,40.54858,-3.47484,704.2,3,5,335.4,1.758,0
413.38,73.6,40.54875,-3.47495,705.2,3,5,334.3,1.758,0
414.37,74.2,40.54891,-3.47506,705.6,3,5,333.6,1.758,0
415.36,74.4,40.54907,-3.47517,706.2,3,5,332.6,1.758,0
416.4,74.7,40.54923,-3.47529,706.9,3,5,331.9,1.758,0
417.37,74.7,40.5494,-3.4754,707.4,3,5,331.2,1.406,0
418.37,74.4,40.54956,-3.47553,708.3,3,5,330.5,1.406,0
419.37,75.6,40.54973,-3.47565,708.8,3,5,330.1,1.055,0
420.37,74.4,40.54989,-3.47577,709.4,3,5,328.4,2.109,0
421.42,74.7,40.55005,-3.47589,710.5,3,5,327.7,2.461,0
422.37,75.5,40.55021,-3.47603,711,3,5,327,1.406,0
423.36,75.8,40.55037,-3.47616,711.9,3,5,325.9,1.758,0
424.37,75.9,40.55053,-3.47631,713.4,3,5,324.8,2.109,0
425.42,74.7,40.55068,-3.47645,713.6,3,5,324.1,1.758,0
426.39,74.4,40.55083,-3.47659,714.2,3,5,323.1,1.758,0
427.35,75.3,40.55098,-3.47674,714.9,3,5,322.7,1.406,0
428.36,75.5,40.55114,-3.47689,715.8,3,5,322.4,0.703,0
429.39,76.1,40.55129,-3.47705,716.3,3,5,321.3,1.406,0
430.36,75.9,40.55145,-3.47721,717.1,3,5,319.9,2.461,0
431.38,74.8,40.55158,-3.47737,717.6,3,5,318.9,2.461,0
432.38,74.5,40.55172,-3.47753,718.2,3,5,318.2,1.758,0
433.38,75.5,40.55187,-3.47769,719,3,5,318.2,0.703,0
434.36,76.1,40.552,-3.47786,719.9,3,5,316.4,1.758,0
435.43,76,40.55214,-3.47804,720.9,3,5,315.4,2.812,0
436.35,76.2,40.55227,-3.47822,721.6,3,5,315,1.406,0
437.39,76.4,40.5524,-3.4784,722,3,5,313.6,1.758,0
438.38,76.5,40.55253,-3.47859,722.5,3,5,312.9,2.109,0
439.43,76,40.55265,-3.47878,723.6,3,5,312.2,1.406,0
